Symbol,logFC,P.Value,adj.P.Val
NSUN6,-0.238081644914501,0.0959645046393362,0.128907130628321
HIGD1AP14,-0.238418685384027,0.194820442104551,0.243401488131427
FYN,-0.238609799197412,0.000264496700205774,0.000559492622680196
XRCC5,-0.238681856749793,9.00151151870637e-06,2.33273319918867e-05
FAM207BP,-0.238697187944639,0.0306596466435858,0.0456380875443776
ACAD9,-0.238839682131894,0.000138993936946514,0.000304988108877929
RPS15AP1,-0.238976145405606,0.00525344274514256,0.00900189996175113
COX6CP1,-0.239056579319139,0.350865738972358,0.410716972928452
ZSCAN21,-0.23922647825867,0.0837979845876457,0.113935427250112
PABPC1P4,-0.23951272721804,0.000394598517845522,0.000814635265352772
CIRBP,-0.239574151017835,0.000159874970425427,0.000348142271151899
YWHAQ,-0.239649797434089,1.83720773425129e-06,5.20393278890207e-06
CERS2,-0.240099630909281,7.04558302299989e-05,0.000161202524407896
ASAP2,-0.240267291934647,0.00734979006989962,0.0122801781553374
RALB,-0.240295462877326,0.000108462218434999,0.000241635049867501
SMIM19,-0.240383205297902,0.0231161332990305,0.0352568324408618
LUZP1,-0.240527122190752,0.000298704056169352,0.000626730406268645
RPAP2,-0.240668745187603,0.00194924830319453,0.0035924147013685
MLLT3,-0.240679187669174,0.00165845153812268,0.00309256826088348
TWSG1,-0.240753331487546,0.00329838687348796,0.00584977966962304
RUSC1,-0.240816210198199,0.000600618544775011,0.0012044604256951
EPM2AIP1,-0.240929450440797,0.0026836442803188,0.00482564033734508
RPL37,-0.240938752809051,3.68149720889082e-07,1.14929131343219e-06
SLC25A6,-0.2410599889383,9.70553556337931e-06,2.50438559920066e-05
MFAP1,-0.241113533640726,0.000289101101773178,0.000608019220813416
FCHO1,-0.241172929692036,0.0436425526491378,0.0629622955549679
MPHOSPH9,-0.24122068278269,0.000780748788319556,0.00153659935762406
C4BPB,-0.241305632107272,4.39634617848365e-06,1.18717907960849e-05
RPL32,-0.241319050688441,8.85688636920333e-06,2.29685053776557e-05
MRPL3,-0.241409259870281,5.15288984041643e-05,0.00011983973152693
CEP290,-0.241687003790145,0.00401366646039026,0.00701488329789513
CDC16,-0.24183741060784,0.000209717673600251,0.00044927793109902
ITM2B,-0.241946254233432,2.10843214968228e-05,5.17746487559662e-05
LAMTOR1,-0.242080435548978,0.000287822081537361,0.000605739380724181
HN1L,-0.242122155817247,3.50979601258947e-05,8.35768213653285e-05
SLC45A3,-0.242210102764279,0.175986872729105,0.222375819249157
ERGIC3,-0.242288668246722,1.2384774450191e-05,3.14736059725469e-05
RPS23,-0.242511430644947,2.02568334938225e-05,4.98543328479946e-05
XRCC6P2,-0.242626825122053,0.000247431421572793,0.000525601417286723
LINC00205,-0.242711805012636,0.0210077941199418,0.0322922281903073
RPS27L,-0.242970478421529,9.70186345497182e-05,0.000217623457785251
SWSAP1,-0.243173570763006,0.41203261139991,0.472030475829585
NFIB,-0.243269755357975,0.00972498335890559,0.0158841678944249
SETBP1,-0.24338512272046,0.0224606780835894,0.0343470723762668
CCDC68,-0.243461140932443,0.00505137219776778,0.00867725085400004
ALKBH7,-0.24350669493664,0.00492638693616576,0.00847889922580639
MEAF6,-0.243588919256578,0.000292748462435865,0.000615065476595611
PTDSS2,-0.243645647713645,1.36818526961214e-05,3.44784167861426e-05
ORAI3,-0.243817422603583,0.0954772492672821,0.128289594971062
ST13P4,-0.243963062186293,0.0222336606598838,0.0340222469112409
LAMA5,-0.244036517964958,2.54065893013497e-06,7.06336532515746e-06
CASP8,-0.244068160654607,0.00140972795629572,0.00265936332484206
RPS23P8,-0.244147861202554,1.06755554100186e-05,2.73725411654872e-05
SYAP1,-0.24427384675021,0.000125987276701235,0.00027778905278098
SPPL2B,-0.244347097286417,0.00354356154693892,0.00625010883995908
BCAP31,-0.244545773794052,4.80591856807121e-05,0.000112274643108187
SNORA55,-0.244924352918243,0.608500268821573,0.660256622826831
HERC2P10,-0.245070234181417,0.451249820572115,0.510704244953217
COBL,-0.245086160989286,6.41293717154509e-05,0.000147506260648226
LMAN2,-0.245208634506926,3.44402167515615e-05,8.210498334812e-05
LARGE,-0.24537024949761,0.736302546295689,0.775892285738625
ANXA3,-0.245398666995104,0.000626159268139474,0.00125235052530196
SNX19,-0.245447174157558,0.000211399937414544,0.000452725730613842
SLC5A10,-0.245478701377506,0.663547206229586,0.71030916258153
STAG3L3,-0.245687332578494,0.00297816122358074,0.00531828771534902
ALCAM,-0.245696476305271,0.00023872849422521,0.000507924848786468
ADTRP,-0.245784171738783,0.388026216662546,0.448414721363872
BTF3,-0.245868526402221,5.69340811945295e-06,1.5159105790052e-05
PPIH,-0.246005904213367,0.00193722406415125,0.00357272730137057
BCL7A,-0.246238873480594,0.0116839570400439,0.018827030924881
PRSS27,-0.24626701582836,0.302517417689423,0.360575534366916
MT-TC,-0.246275069898289,0.00136221888045533,0.00257652075237736
C5orf34,-0.246423029427075,0.000594215438102604,0.00119226906398496
GMDS,-0.24688530108675,0.00132700246772016,0.00251399390052535
IRAK4,-0.246888646417899,0.00234994056666653,0.00426675034403612
TRMT11,-0.246983621723502,0.0114145689439815,0.0184290311831192
TNC,-0.24704566100653,0.0873621928214903,0.118392827005521
LINC00854,-0.247064521371917,0.498177678325721,0.555923576136677
MRPL18,-0.247097166174449,0.000436270130446243,0.000892459959527722
LINC00680,-0.247131639754495,0.0468117483914821,0.0671601390593828
KIF4B,-0.247189538320329,0.11254660249399,0.148943844946491
NTAN1P2,-0.247299756418714,0.636038510949718,0.685230391160743
VPS36,-0.247317843905374,0.00195597416451923,0.00360445387367109
RAPGEFL1,-0.247593480785003,0.030204243180389,0.0450285301868573
NR2C2AP,-0.24763786511935,0.00550775334665279,0.00940050429257461
NONO,-0.247672395682184,2.72437682814317e-06,7.54486408958877e-06
DUT,-0.247740287862236,8.23318647880861e-05,0.000186429509891914
WIPF1,-0.24776967327303,0.0024759744135091,0.00447509805265541
WDR70,-0.247813463682653,0.000124186316081039,0.000274142432680139
FASTKD2,-0.247825096407812,0.00205723345662498,0.00377426096708104
MTR,-0.247844189411278,0.000429989804140289,0.000880675820831507
ZNF223,-0.247851643111485,0.485995251570635,0.54424253526225
BCOR,-0.247870030204265,1.66187471074003e-05,4.13925175180713e-05
FGL1,-0.247964205261027,0.694288027230337,0.738541445076438
SAMD10,-0.248055551203594,0.13247498818585,0.172625940698306
TMEM205,-0.248131724213221,0.00674455004423069,0.0113421387462214
COL6A1,-0.248144667947902,2.2532590431675e-05,5.51276477376685e-05
SEPT2P1,-0.248509784968519,0.259735524541712,0.314961008874979
PRPF6,-0.248623508500686,3.47341089637093e-05,8.27632731866037e-05
RP4-758J18.2,-0.248682792228047,0.00233117239309486,0.00423432326893109
KAL1,-0.248911469666428,0.00301433616788243,0.00537927972970056
TXNP5,-0.24897307652763,0.104227503505515,0.138875622700586
CAMK2N2,-0.249040982932393,0.662547230156915,0.709483210322584
PPP2R5C,-0.249228601164807,4.01391206426898e-05,9.48419029587287e-05
C14orf1,-0.249470220124461,0.000385125878313377,0.000796490914336964
RPL26L1,-0.249476452194895,0.00125870101927875,0.00239408813116821
EAF2,-0.249510092275709,0.112615034002589,0.149018033634381
COQ6,-0.249588682584108,0.0248219967982206,0.0376246239691961
RPL4P2,-0.249935854932261,0.0005394396049154,0.00108904629077266
RHNO1,-0.249951453021864,0.000529367256233334,0.00107010270300183
BANF1P3,-0.250279556638854,0.00281951072567176,0.00505337444995386
SIGIRR,-0.250517384426593,0.0265535483392229,0.0400408603516534
MDH2,-0.250638647496771,6.44859337029614e-06,1.70335718871286e-05
CD320,-0.250653094655632,0.000817546213857408,0.00160478423737487
SCARB1,-0.25073706742717,3.16986005992655e-05,7.60456323811443e-05
NDUFA10,-0.250930669853046,0.00023029011685689,0.00049103617411952
ZNF708,-0.250984103014206,0.1642061037352,0.208920292266821
DYNLT1,-0.251192037523113,0.00126509406322603,0.00240526605635079
STAG3L2,-0.251261270041561,0.00527154584270733,0.00903125943711548
FAM173A,-0.251267994851601,0.0218767285118044,0.0335063247598825
MRPS31,-0.251393398542157,0.0154074279447822,0.0242885597593547
PDE4A,-0.251475795811561,0.00106688995513577,0.0020550532228008
PPP5C,-0.251515512706998,0.000158444647542114,0.000345269652857468
FGD5-AS1,-0.251569435441107,7.49517801365945e-05,0.000170713830891586
LAMTOR5P1,-0.251812466057632,0.581401533434469,0.634621480535967
RPS6KB2,-0.252134616673787,0.000307757435940246,0.000644420075390889
CDC42EP3,-0.252181349680371,0.0962916925795746,0.129300040799576
DRAP1,-0.25224842796271,0.000180148628540673,0.000389785249447534
GSTZ1,-0.252252855654214,0.0022258231144087,0.00405918700649211
RPS11P5,-0.252408162113889,0.00653105116267216,0.0110119170951587
TMEM161B-AS1,-0.252917854151754,0.0606105784430873,0.0848475259893541
ARPC3P1,-0.252936848077957,0.00035073278503495,0.000729408351649341
MAP6D1,-0.252999472829213,0.390146577804525,0.450474037735146
PITX1,-0.253127222253171,0.000900199226365228,0.00175482827957276
RBP4,-0.253188919993869,0.529711187448344,0.586268237034575
PPEF1,-0.253216542773495,0.000174030173662467,0.000377510984255244
OSTCP4,-0.253288263263226,0.308903491130668,0.367411823081901
ANGPTL4,-0.253358780084672,0.492495873877499,0.550518401250965
MTIF3,-0.253426986997602,0.00469498785597883,0.00810718785940784
PCNXL4,-0.253472579144125,0.00107395267161829,0.00206716202557283
RPL4P4,-0.253632466483754,2.40427824011518e-06,6.70420973059048e-06
FTH1P15,-0.253692854982316,0.296466596175361,0.354020016627138
TNK2,-0.253731580311449,0.0016231502292358,0.00303128997720409
COL3A1,-0.2537886727711,0.760256676800792,0.797347585516469
RPL15P3,-0.253801202191492,6.05089784237673e-06,1.6053613378821e-05
FAM220A,-0.254055430617228,0.00128938282049346,0.00244670301449369
RMND1,-0.254104994562188,0.00827459968813387,0.0136721621442765
TPRKB,-0.254346174195329,0.000999719243760347,0.00193406344874459
FAU,-0.254387895290857,7.05857214600672e-05,0.000161479891564101
COLQ,-0.254715442177599,0.550837411262039,0.606409194985344
HSP90AA5P,-0.254915664066036,0.488758462224127,0.547017367377246
HMGN2P6,-0.255081351477763,0.0589976106052063,0.0827760814859858
MBOAT7,-0.255147514695909,0.000163396475940928,0.000355353969496735
APLP2,-0.255538935934247,3.34548650860742e-07,1.0509552932315e-06
FAM203B,-0.25562508258071,0.10011831842999,0.133888585699804
NUP107,-0.25578444192843,6.87227150234057e-05,0.000157449780283495
ARPC5,-0.255830599971688,9.47302498981426e-06,2.44642150145709e-05
SMIM20,-0.255868985747298,0.0305193889345876,0.0454547203901905
LATS2,-0.256161973751535,0.000337668613915193,0.000703337910834977
RPS19P1,-0.25678498607045,0.140774850569127,0.182142427275765
KLHL31,-0.256845131973105,0.48459877019282,0.543014001013274
SNORD103A,-0.257152841942561,0.665128878330933,0.71171615767206
METAP2,-0.257277184595275,3.02756933629475e-05,7.29041825450409e-05
SMAD7,-0.257357244402754,0.00261187648194607,0.00470397621324312
METTL5,-0.257489007116107,0.00189821435991343,0.00350598743831795
PSMC3,-0.257781729874841,8.44673878486972e-07,2.50445939345214e-06
VBP1,-0.258067383374477,8.54272193793619e-05,0.000192993032096066
LHPP,-0.258134518290893,0.0479372726956187,0.0685743256198436
PPFIA4,-0.258277508623444,0.592161405557505,0.644780293087619
CREB3L4,-0.25834746669408,0.00242976115911981,0.00439925087270983
C3orf18,-0.258454432059573,0.0109288329081953,0.0177046143192476
C1orf131,-0.258457807634853,0.00431524117334492,0.00750326196369089
FOXRED2,-0.258580921510748,0.000106454001024733,0.000237501756176559
CDC20P1,-0.25880687012676,0.0162525442483933,0.0255150707295784
NDUFV2P1,-0.258941783562238,0.000288849162438584,0.000607626488660307
MRPL10,-0.258965068879293,9.50183994111361e-05,0.000213496434987915
FKBP10,-0.258980342897352,3.6953891570267e-06,1.00708675403807e-05
DSN1,-0.259103278024923,3.6409651683663e-05,8.65786027149925e-05
TRNAU1AP,-0.259191727833991,0.000589675874636188,0.00118379781898635
TRAPPC13,-0.259233973358833,0.00770374966411923,0.0128118574319492
DDX19A,-0.259304117239044,0.000138166853695333,0.000303387584728278
PPIAP19,-0.259343116433891,0.384690603088108,0.445139595229165
MAPK1IP1L,-0.259619961271919,3.24845323050058e-05,7.7830918254364e-05
PSCA,-0.259642287540095,0.000169844033416907,0.000368945582147357
ZNF775,-0.259867703843193,0.0798522851423275,0.109151953830781
MAPK3,-0.2598690157797,0.00100153418679466,0.00193677050980275
LDOC1L,-0.25996012829552,6.55432741578133e-05,0.000150665459269033
GTF2A1,-0.260330186031153,7.06078581135746e-05,0.000161510709317723
COX5AP2,-0.260350716232264,0.570846399387851,0.624673273355493
UFC1,-0.260365376430772,4.60236613120598e-05,0.000107803066423799
NEURL1,-0.260462753121776,0.0182211898994071,0.0283479704384329
CYP2R1,-0.260619675448259,0.030742682049372,0.0457470744939078
RPS5,-0.260623965904816,2.53026966880903e-06,7.03553126768053e-06
CAMK1,-0.260730533020065,0.23940071697966,0.292778908337723
FBXL2,-0.26077866737788,0.0498234707310537,0.0710054937670423
GYG1,-0.260850836872685,0.000398756380319407,0.000822417244394161
DSG2,-0.260923131660439,1.51872374374152e-05,3.80047974434135e-05
ZNF530,-0.260997387573866,0.0491483154760959,0.0701076307855102
GCAT,-0.261019948847514,0.010850283539842,0.0175880661519895
ERGIC2,-0.261249939285279,0.000159464217496332,0.000347288395150344
DDB2,-0.261311153686751,2.3472489262248e-05,5.73143265910884e-05
PCSK4,-0.261706308086253,0.347147348867835,0.407003352091508
SLC35B2,-0.261943727710363,5.15706685269564e-05,0.00011992191141677
MRE11A,-0.261988123935009,0.000474624456047424,0.000965831489443377
PRPF38A,-0.261994778995689,5.02533657469909e-05,0.000117092415400977
CDIPT,-0.262402233147654,0.000246735227896025,0.000524182283999328
LCMT2,-0.262505843577778,0.00163924361846268,0.00305889292760386
COG4,-0.262650044121358,5.49427480191792e-05,0.00012736603701262
SLC35F3,-0.262665657758166,0.0163452418294021,0.0256454766576644
RASSF7,-0.262706245091724,0.000503843922381501,0.00102230284470267
LAMTOR4,-0.262782726370082,0.000491560343955067,0.000998441770993302
HMCN1,-0.262837040608436,0.41850472226909,0.478415788374099
DYNLL1-AS1,-0.26300176849749,0.0035160762933986,0.00620221748593253
SRP9,-0.263040253709203,1.27678206081375e-05,3.23808192263528e-05
TMED8,-0.263424168446869,0.000665409476290828,0.00132555598750625
GNGT1,-0.263519121054589,0.180889263752997,0.228029360691806
NOL3,-0.263541159110856,0.000305047234469642,0.000639104131749685
CHURC1,-0.26355171323244,0.000109820481518624,0.00024448568257813
RPL13AP20,-0.263762019279564,0.209824781375886,0.2598826605053
BTF3P5,-0.2638470629678,0.0042889343114285,0.00746169678861238
USP40,-0.263856181910708,0.00142025587567268,0.00267813931715777
EEF1A1P11,-0.263991301064759,0.000120015911322074,0.000265533779109784
ACTL10,-0.264094166586358,0.346537068664493,0.406313404993005
IFT52,-0.264191642336337,0.00156825208113721,0.0029381868001845
USHBP1,-0.264541877315522,0.633209003635305,0.682655565117701
CYC1,-0.264599304868169,4.61617674288175e-06,1.24365860268618e-05
NRCAM,-0.264614929989983,0.624659139506192,0.674530535464451
ZNF234,-0.26468699084052,0.0267726625202766,0.0403516807417852
NEK9,-0.26480509593951,3.04404317378509e-05,7.32535528379684e-05
NUP62,-0.264924988659628,8.47769182291542e-05,0.000191640048751362
PPP1CC,-0.265029289956303,1.34337489605246e-05,3.39219906687791e-05
TRAPPC4,-0.26508551554782,0.000304329862083991,0.000637744543458672
ACO2,-0.265268658859728,8.19737638151632e-05,0.000185663751365538
CTSS,-0.266060456146426,0.198456779685385,0.247248493300548
RPL15P2,-0.266106812191639,0.275484260307197,0.332032324359267
CD99,-0.266183334383244,6.78360401757478e-06,1.78830002375613e-05
MTBP,-0.266198435679181,0.0054462043000077,0.00930909352013422
TEX2,-0.266226766198626,0.000140841552053948,0.000308896781264002
MRFAP1,-0.266239948625694,2.7173968713206e-06,7.52888997884248e-06
MRPS17,-0.266352425267101,0.109815536772088,0.14564527379895
RPS17L,-0.266376774213955,4.80469790462939e-05,0.000112274272249853
FAM53A,-0.266402478516195,0.329257323474908,0.388496960934752
GGT2,-0.266506698316732,0.0639949707085588,0.0891766926404575
PKMP4,-0.266730363092863,0.0475841342256413,0.0681214450954377
NLRC3,-0.266916536090916,0.566998482693446,0.621118944424617
UNC45A,-0.266998424728111,1.2927710960522e-05,3.27729429926835e-05
MTIF2,-0.267050759059015,0.000113406437415385,0.000251897173227023
THSD4,-0.267110902322175,0.201249316934649,0.250493172767997
RHOU,-0.267328938127601,0.000124710543703802,0.00027514258581051
ZFYVE21,-0.26739703374303,0.000222050116781251,0.000474443434204856
DCAF13P1,-0.267433645328708,0.353581725612875,0.413454809082926
SEPT7P3,-0.267593926833942,0.500567291496557,0.558255934592677
NBL1,-0.267638559132015,0.0239992594186935,0.0365081780154757
RPL4P5,-0.267767134560189,0.000100492797830633,0.000224929118045795
FIS1,-0.26816673972561,6.68327202338986e-05,0.000153403686823728
ATP6AP2,-0.268325314501679,5.63028029932789e-06,1.5008175660594e-05
EPB41L2,-0.268479009294084,3.31728096607918e-05,7.93050713457552e-05
TBCAP1,-0.268752611670305,0.00162811269454484,0.00303933938310563
HNRNPUL1,-0.269234151163102,9.23351393476717e-07,2.72085743424807e-06
DPY30,-0.269257631669519,0.000628954808828223,0.00125750479799833
PEX3,-0.269457669023257,0.00418682378885238,0.00729767341032739
DOCK1,-0.269460287522493,0.000198615527385892,0.000427064628451576
AQP11,-0.269632301012744,0.32807729855627,0.387251722007078
PRDX1,-0.269778072264302,2.14742864324525e-07,6.92093637433943e-07
HNRNPA1,-0.26979783551036,2.29299816534477e-06,6.41117608846321e-06
G3BP1,-0.270074639181487,3.88079133663298e-06,1.05483723103639e-05
GINM1,-0.270164258389265,0.000867192927697342,0.00169598549700137
SACS,-0.270207538918474,0.000611823355613296,0.00122522442268407
MKI67,-0.270394987422415,7.90368872642188e-06,2.06633399471246e-05
AP2B1,-0.270535592445556,1.15648586511189e-06,3.36527455955589e-06
BPGM,-0.270558596549246,0.00177835521932914,0.00329965003263878
VSIG2,-0.270834374557258,0.661105245289342,0.708142503546136
SNORD109A,-0.270885598062147,0.56053204479726,0.615011258664351
CBX3P9,-0.270937135421051,4.41153838837284e-05,0.000103593615323791
STK11,-0.270988758613563,0.105717430011543,0.140629609632084
RPS15A,-0.27100940875257,0.000847827560925471,0.00166037722817368
TCEAL3,-0.271210951248479,0.613521924285743,0.664853865040856
MAN1A2,-0.271248098961176,0.000300321510136603,0.000629840475517723
LRRC28,-0.27137331423947,0.0223797342276169,0.0342317182219388
MRPS16,-0.271431441527411,1.4090373383097e-05,3.54073586509588e-05
ZBTB33,-0.271444690468057,0.00111882713275751,0.00214754892897368
ZNF182,-0.271599915641645,0.00130738177412752,0.00247909059987677
HNRNPH2,-0.271714446606912,8.31380412425648e-06,2.16899049927061e-05
RPL26,-0.271737428673134,1.30609948255422e-05,3.30883269754596e-05
KCNQ5,-0.271755690346633,0.61328799037608,0.664639002478741
HIGD1AP1,-0.271797667412646,0.0322774385656706,0.0478741763478409
ATL3,-0.271847326473317,1.24325474450103e-05,3.15777894903382e-05
EMC4,-0.271934919755038,4.80553052074166e-05,0.000112274643108187
LINC00667,-0.272052603055381,0.00436604066387877,0.00758310184450401
AHSA1,-0.272064939592163,1.38175705252952e-05,3.47922020332952e-05
UBE3D,-0.272179543304362,0.203276807171906,0.252645580959588
FUS,-0.272195879221977,4.13816396209204e-07,1.28331281073996e-06
NDUFB11,-0.272197473897811,1.36683813769891e-05,3.44491267213418e-05
GXYLT1,-0.272207599722457,0.000734445903829648,0.00145190949889446
S100A6,-0.272375150909847,3.17529964623609e-07,1.00035893858263e-06
MT-RNR2,-0.272382880459256,2.41914416058708e-08,8.84425438701883e-08
ZNF544,-0.27252107893907,0.00224439880977707,0.00409066155061852
KIF4A,-0.272570344501136,5.92601514944371e-05,0.000136846822395406
TSSC1,-0.272737884913916,0.00029452373890768,0.000618516444592828
GGT1,-0.27273879951226,9.06993505866386e-06,2.34981164336081e-05
PRSS8,-0.272764900423453,0.576459837001158,0.630113098470916
NUTF2,-0.272859989736875,7.42808373568937e-05,0.000169309801474598
CEP57L1,-0.272874594139725,0.0163950997287791,0.0257107167644076
FBXO21,-0.273407575824808,3.16052344023535e-05,7.58314056116201e-05
NNT,-0.273440278564136,1.03828836105285e-06,3.04031712070748e-06
IDS,-0.273693153112249,0.000962992430115954,0.00186766419484924
RAB1C,-0.273712854813582,0.00451444818781092,0.00782190994928138
AGPAT3,-0.273873429566234,1.81074586507054e-05,4.49443087404245e-05
AC132192.1,-0.274015895120255,0.472870048476208,0.531276868014924
SKA3,-0.274194281652194,0.00048597766232263,0.000987856000694644
C8orf37,-0.274220630386573,0.0691985920328318,0.0957762779079103
ZNF576,-0.274294154201165,0.017127142930737,0.026770856251516
KPNA2,-0.274301210624943,9.82338068806327e-07,2.88555034301219e-06
MRPL4,-0.274363940690836,0.00130609689673445,0.00247690618247219
SHMT1,-0.274427414584227,3.49261629966286e-05,8.31783575173989e-05
ARID2,-0.27453805894447,0.00301471590846825,0.00537944232666647
PMS2P2,-0.274933425698375,0.447737771705176,0.507445216724906
HSP90AB7P,-0.275104392926849,0.534434402324209,0.59079409196433
AKR1B15,-0.275150065391945,0.594145591292114,0.64656306010991
POLR2E,-0.275330177585393,4.65786829615181e-05,0.000109020908330626
ZKSCAN4,-0.275420657947793,0.0558860301936795,0.0787880600260548
RAB8A,-0.275599039287419,0.000401338549219912,0.000826992579365476
RAB27A,-0.275642878009757,0.000597041915129856,0.00119755350992147
PKMP1,-0.275704729068438,0.000165100987392248,0.000358851568864922
ADHFE1,-0.275800702599288,0.349587247616431,0.409490382294664
MRPS9,-0.275883744939884,0.000179680391494973,0.000388952745259386
EDIL3,-0.275936675380033,0.0519088741563632,0.073712578782956
EFHD1,-0.276072658857262,0.00629398387551804,0.0106468752470417
RNF122,-0.276099904732562,0.273099325998931,0.329408829793429
C6orf211,-0.27618335819932,0.000212444161556584,0.000454909729215489
SETD7,-0.276526966808334,1.50678192354139e-05,3.77363631966735e-05
TBL3,-0.27655412548308,0.000268505608483977,0.00056726451268696
SETP8,-0.276932442806984,0.493464951829098,0.551324767545302
ALDH9A1,-0.277189000100719,1.12430837170214e-05,2.87597265021038e-05
TXNL4A,-0.277264217235611,0.000255496896450052,0.000541376893592095
RPL13AP7,-0.277290115009057,0.194391452870317,0.242946952229395
MTHFD1,-0.277524680348142,3.17949822459165e-06,8.72361076254073e-06
MKRN3,-0.277791768634467,0.188080171297971,0.236013513235231
RBMXL1,-0.277992695956819,0.000428114970552629,0.000877510922815342
CHD7,-0.278128436275999,0.000849161671889792,0.00166264053374114
TIMM17B,-0.278134572218868,8.67404160945613e-05,0.000195793614529543
FRMPD4,-0.278317340198917,0.558241150271294,0.61303903834294
SLC6A7,-0.278436843656883,0.372389017288953,0.432812827652252
CENPU,-0.278458564109665,0.00536318745142971,0.00917813678447772
BCCIP,-0.278591116711223,7.29602280557343e-05,0.000166503334211188
ROR2,-0.27897153840278,4.16735830549757e-05,9.81440789712707e-05
CLN6,-0.279010336559987,0.000163188400687375,0.000354942865213128
RPS7P1,-0.279130836121331,2.38613686718295e-07,7.63088862912764e-07
GIPC1,-0.279818604335246,2.31355820276101e-05,5.65287071094122e-05
PIR,-0.279925261040296,1.25097494011044e-05,3.17608921588045e-05
MIS18A,-0.279980069267153,0.000687062908914179,0.00136548075243575
NDUFV1,-0.280076457017362,1.09221297461035e-05,2.79662940249866e-05
KRI1,-0.280735943101833,0.00041056466579902,0.000844509904112364
STX8,-0.280749680749998,0.00496264394863765,0.00853735996997494
MYL12B,-0.280916158450682,1.15983466686955e-06,3.37449243226893e-06
RFC5,-0.28115379174855,2.71006332995814e-05,6.56317052283781e-05
VPS28,-0.281256962307037,0.000171177040562577,0.000371624657193396
ZC2HC1C,-0.281385143762714,0.220937807090542,0.272307819637186
FAM60CP,-0.28139842146427,0.117870321194708,0.155244650302238
TMBIM4,-0.281442504674305,0.105891553687783,0.140831081606458
PSPHP1,-0.281599685761501,0.00679878563569356,0.0114292204093133
SLC46A1,-0.281638768409801,0.00757953554738044,0.0126221750832806
DAP3,-0.281752554394193,1.8995082248506e-06,5.37060593063796e-06
UHMK1,-0.281920395484237,8.17980309998346e-06,2.1361240041683e-05
TRMT112,-0.282186923764018,1.33666125904111e-05,3.37707639230149e-05
SLC4A7,-0.282257236349367,0.00278125765191058,0.00498769172676893
TIMM21,-0.282503588885363,0.000763407436324058,0.00150485328378718
RPL12,-0.282642758733109,6.01858322807386e-07,1.82160367334915e-06
RBX1,-0.282685696512242,0.00296071226291074,0.00529016922213885
ETHE1,-0.282846444106798,0.00134516474235998,0.0025465901948304
MCC,-0.282956852017437,0.00123866646258251,0.00235862949832579
SUMO3,-0.283021283441667,2.37880573826948e-06,6.63615945964176e-06
MUT,-0.283037685579252,0.000123592030544828,0.000272862860139127
EAPP,-0.283125475600245,0.000299142837554193,0.000627580392428529
ISPD,-0.283138401103543,0.397671422443951,0.457744563457902
CDK5RAP3,-0.28343813706466,4.7767353027221e-05,0.000111648849475965
UGP2,-0.283580396393195,6.8650306609306e-06,1.8079757165243e-05
DIS3L2,-0.283608847602043,0.0053565549246521,0.00916762816213645
DAB2IP,-0.283611186516976,3.06513359027484e-05,7.37039863960036e-05
PPP4R1,-0.283700485264789,3.75295851299702e-05,8.90372209333484e-05
CHCHD2,-0.283787762683778,7.8466064306088e-07,2.3373030310642e-06
DNASE1L1,-0.284034712228691,0.00110969500980508,0.00213155679611945
KHDRBS1,-0.284217883307115,6.22205177021379e-07,1.87861009060821e-06
FH,-0.284240143406723,1.06950912873126e-06,3.12535452199643e-06
VDAC1,-0.28456088574354,1.668933327374e-06,4.75329757878921e-06
GAPDHP21,-0.284565418191303,0.295037826100754,0.352562351918051
UQCC2,-0.284666699630531,0.000388852987240202,0.000803485806672161
TEAD3,-0.284891392944938,8.42581699340761e-05,0.000190536735165167
RP11-766F14.2,-0.284943891290721,0.563233055108892,0.617647545370648
RASSF8-AS1,-0.284984811410159,0.00748849802948283,0.0124917771658016
MTERFD2,-0.285171014160551,0.00236244133477065,0.00428861221364131
ACTN3,-0.285174515334603,0.673776450953006,0.719688549078006
COX20,-0.285279180129001,0.267005774809441,0.322852837089553
SPRYD3,-0.285325091378302,2.0691442196287e-05,5.08836389569068e-05
EFHD2,-0.285355230424958,2.71876874580421e-06,7.53064412855598e-06
RNU1-4,-0.28553949345276,0.540264000045632,0.596354186132691
SMIM2-AS1,-0.285583657912645,0.478995522336732,0.537252124048385
S100A5,-0.285703333411797,0.533437426863911,0.589936911047859
PIP4K2B,-0.285875611908153,3.64436406292187e-05,8.6637318118288e-05
ATP5BP1,-0.285875873923914,0.00574192150876179,0.00976886655228683
MFSD7,-0.285920743875423,0.325736660947819,0.384927712829409
NAP1L4P3,-0.286057977718646,0.00503864607358779,0.00865931632268595
EVPL,-0.286203468887119,0.000138877741941836,0.000304769027942064
RPS4XP7,-0.286214559583007,0.00442368872490542,0.00767321642203697
SUV39H1,-0.286371091929484,0.000134737267096978,0.000296135988697343
PPIAP6,-0.286511340544739,0.0198501351992446,0.0306593867443044
PNPT1,-0.286555345288323,7.10311201919547e-05,0.00016237924912764
KIF21A,-0.286584567410217,3.11533753897352e-05,7.48339490287258e-05
KIAA1715,-0.286743713349925,0.000650841654394159,0.00129917390538699
COX6A1P2,-0.286846623998823,2.35911323209561e-05,5.75813939494474e-05
C2orf47,-0.286998668663384,0.00911308669592045,0.0149449810680656
ACOT7,-0.287256269659144,0.00014173558217994,0.000310711336234971
